id,question,answer,link
4038,"Trẻ bị táo bón, đi ngoài ra máu là bệnh lý gì?",Bé nên được khám hậu môn để xác định có bị hẹp hậu môn hay không. Trẻ em hay bị táo bón do chế độ ăn và thói quen đi cầu nên cha mẹ cần phối hợp nghe theo lời khuyên bác sĩ tư vấn để việc điều trị được hiệu quả chị nhé.,https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/tre-bi-tao-bon-di-ngoai-ra-mau-la-benh-ly-gi/
4039,Nội soi đại tràng gây mê có nguy hiểm không?,Gây mê cho nội soi đại tràng để tạo cho người bệnh không có cảm giác khó chịu khi bác sĩ thực hiện kỹ thuật này. Các biến chứng gây mê có thể hạn chế nếu bệnh nhân được khám và tư vấn với bác sĩ gây mê và các bước cần chuẩn bị soi đại tràng.,https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/noi-soi-dai-trang-gay-me-co-nguy-hiem-khong/
4040,"Bị rụng tóc, da đầu nhiều gàu dù đã bôi thuốc nhưng không đỡ, phải làm sao?","Theo như em mô tả, có thể em bị viêm da dầu hay còn gọi là viêm da tiết bã, bệnh thường tái phát từng đợt.",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/bi-rung-toc-da-dau-nhieu-gau-du-da-boi-thuoc-nhung-khong-do-phai-lam-sao/
4041,"Mình nhiễm virus viêm gan B đang sử dụng thuốc, nhưng các chỉ số mình đều ổn định thì có phải dùng thuốc trước hoặc sau tiêm vaccine không ?","Các bệnh mạn tính được ổn định >= 3 tháng trước chủng ngừa, bạn có thể tiêm vaccine Covid-19. Việc điều trị các bệnh lý mạn tính theo đơn duy trì không cần ngừng trước và sau tiêm, tuy nhiên bạn nên mang theo hồ sơ khám bệnh của mình khi đi tiêm để bác sĩ thăm khám và có tư vấn phù hợp.",https://vnexpress.net/tu-van-tiem-vaccine-covid-19-an-toan-hieu-qua-p49
4042,"Đau âm ỉ bên phải bụng, kèm theo đầy hơi, khó tiêu, đau hơn khi vận động và lo lắng là dấu hiệu bệnh gì?","Tình trạng đau bụng phải âm ỉ, kèm theo đầy hơi và bụng đau hơn khi vận động và lo lắng là dấu hiệu của nhiều bệnh lý đường tiêu hoá. Trong đó, có khả năng em đang mắc bệnh viêm ruột thừa.",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/dau-am-i-ben-phai-bung-kem-theo-day-hoi-kho-tieu-dau-hon-khi-van-dong-va-lo-lang-la-dau-hieu-benh-gi/
4043,Tôi bị viêm mũi dị ứng và cơ địa có Bilirubin cao hơn bình thường thì có cần lưu ý gì khi tiêm vaccine Covid-19 không?,"Nhìn chung với tình trạng mà anh mô tả không phải thuộc nhóm đối tượng chống chỉ định với tiêm vaccine Covid-19. Tuy nhiên, bác sĩ cần những thông tin cụ thể hơn nữa về bệnh lý của anh, về những can thiệp điều trị trong thời gian gần đây, lưu ý anh cần mang theo hồ sơ khám bệnh nếu có, chia sẻ kỹ lưỡng về tiền sử bệnh, qua hỏi và thăm khám trực tiếp bác sĩ khám sàng lọc mới có chỉ định tư vấn phù hợp.",https://vnexpress.net/tu-van-tiem-vaccine-covid-19-an-toan-hieu-qua-p60
4044,"Ba tôi 76 tuổi, có tiền sử bệnh cao huyết áp, tiền sử bị K vòm họng, K đường tiết niệu, thể nhẹ, đã phẫu thuật và điều trị thành công, chỉ uống thuốc hàng tháng duy trì. Ba tôi có thuộc đối tượng được tiêm vaccine Covid-19 không thưa bác sĩ?","Ba của anh hiện tại 76 tuổi, tiền sử bệnh huyết áp, K (ung thư) vòm họng, K đường tiết niệu đã được phẫu thuật ổn định cần có kết luận của bác sĩ chuyên khoa về tình trạng bệnh hiện tại. Nếu các chỉ số sức khỏe bình thường, tình trạng sức khỏe ổn định trong vòng 3 tháng gần đây thì ba của anh có thể tiêm chủng được vaccine Covid-19 tại khối bệnh viện.",https://vnexpress.net/tu-van-tiem-vaccine-covid-19-an-toan-hieu-qua-p32
4045,Sau phẫu thuật nối gân ở cẳng tay sấp thì bao lâu mới tập luyện được?,"Thông thường sau nối gân thì bệnh nhân sẽ được hướng dẫn tập vận động thụ động ngay để tránh dính gân, mức độ tập phải được chính bác sĩ phẫu thuật hướng dẫn để tránh tập quá mức làm gân bị đứt lại. Sau 6 tuần thì sẽ bắt đầu tập vận động chủ động để tăng cường tầm vận động và sức mạnh của gân cơ. Tùy vào việc gân nào bị đứt mà sẽ có các bài tập phù hợp. Do đó bạn nên gặp bác sĩ phẫu thuật để có những tư vấn và hướng dẫn phù hợp nhất cho tình trạng của mình.",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/sau-phau-thuat-noi-gan-o-cang-tay-sap-thi-bao-lau-moi-tap-luyen-duoc/
4046,Mũi tiêm thứ 2 vaccine Covid-19 cách mũi 1 là từ 4 ->12 tuần. Nếu mũi thứ 2 không được trong khoảng thời gian khuyến cáo (4->12 tuần) thì mũi 1 còn công hiệu hay không? Nếu không tiêm mũi 2 theo đúng lịch thì phải tiêm lại từ đầu hay không?,"Hiện tại vaccine Covid-19 đang triển khai tiêm cho đối tượng ưu tiên theo hướng dẫn của Chính phủ và Bộ Y tế, nên trường hợp của Anh/Chị có thể liên hệ với chính quyền địa phương nơi cư trú để có thông tin cụ thể hơn ạ.",https://vnexpress.net/tu-van-tiem-vaccine-covid-19-an-toan-hieu-qua-p66
4047,Nghẹt mũi kéo dài nhưng không có dịch là dấu hiệu của bệnh lý gì?,"Tình trạng nghẹt mũi kéo dài nhưng không có dịch có thể do rất nhiều nguyên nhân gây ra như viêm mũi, viêm xoang, polyp mũi hay các bất thường cấu trúc mũi như vẹo vách ngăn mũi, quá phát cuốn mũi, . .",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/nghet-mui-keo-dai-nhung-khong-co-dich-la-dau-hieu-cua-benh-ly-gi/
4048,Xét nghiệm Cyfra 21-1 cho biết bệnh lý gì?,"Cyfra 21 - 1 là một chất chỉ điểm ung thư thường được tìm thấy trong máu. Nồng độ Cyfra 21-1 có giá trị bình thường trong huyết thanh là 3,3 μg/ml) của chỉ số này thấy ở một số bệnh lành tính như bệnh gan và suy thận, một số bệnh ác tính ngoài phổi khác như phần phụ, tuyến tiêu hóa, u trung biểu mô màng phổi, đường tiết niệu. Tuy nhiên việc các chỉ số tăng nhẹ không hoàn toàn là do ung thư. Có một số nguyên nhân khác làm tăng Cyfra 21-1 khác như viêm phế quản mạn, bệnh phổi mãn tính (COPD), hút thuốc lá, thuốc lào,...Trường hợp khàn tiếng thường do viêm nhiễm đường hô hấp trên, chủ yếu từ virus. Trong đó, viêm thanh quản là nguyên nhân khàn tiếng hay gặp nhất. Viêm thanh quản là tình trạng thanh quản hoặc dây thanh âm bị viêm do nhiễm trùng, kích thích hoặc làm việc “quá nhiều”.Viêm thanh quản dưới 3 tuần gọi là viêm thanh quản cấp tính. Viêm thanh quản kéo dài trên 3 tuần được gọi là viêm thanh quản mạn tính. Có rất nhiều nguyên nhân gây viêm thanh quản như nhiễm virus; nhiễm vi khuẩn hay các yếu tố môi trường như khói thuốc, chất gây dị ứng, độ ẩm thấp.... Bác nên đến khám tại hệ thống bệnh viện Vinmec trên toàn quốc để được bác sĩ chuyên khoa kiểm tra, đánh giá tình trạng bệnh và tư vấn điều trị hiệu quả nhé.",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/xet-nghiem-cyfra-21-1-cho-biet-benh-ly-gi/
4049,Tiết dịch đầu vú kèm máu có phải do tác dụng phụ của thuốc điều trị viêm gan B không?,"Trường hợp của em đang điều trị viêm gan siêu vi B, nhưng em không nói rõ thuốc hiện đang sử dụng là gì?Đối với bệnh viêm gan siêu vi B thường điều trị thuốc có thể là Lamivudin, Entercavir hoặc Tenofovir, các loại thuốc này thường không gây tác dụng phụ tiết sữa, tiết dịch máu. Do vậy, em nên đến cơ sở y tế để điều trị bệnh lý tuyến vú nhé.",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/tiet-dich-dau-vu-kem-mau-co-phai-do-tac-dung-phu-cua-thuoc-dieu-tri-viem-gan-b-khong/
4050,Khi nào thì xét nghiêm HPV sau quan hệ tình dục không an toàn?,"Thời gian ủ bệnh của HPV từ thời điểm phơi nhiễm đến lúc biểu hiện bệnh khá thay đổi, có thể từ 1 - 20 tháng, thậm chí nhiều năm. Thậm chí tỷ lệ nhiễm HPV không có triệu chứng khá nhiều. Trường hợp của bạn, bạn mới quan hệ được 4 - 5 ngày thì chưa nên đi xét nghiệm ngay. Bạn có thể đi khám sau 1 tháng hoặc khi nào có triệu chứng bất thường như nổi mụn vùng sinh dục.",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/khi-nao-thi-xet-nghiem-hpv-sau-quan-he-tinh-duc-khong-toan/
4051,Mẹ mang gen Thalassemia bố bị cường giáp có di truyền qua con không?,"Trong trường hợp bạn là người mang gen ẩn Thalassemia, chồng bạn không mang gen gây bệnh Thalassemia thì con sinh ra không mắc bệnh. Tỉ lệ bạn di truyền gen ẩn cho con là 50%, với trường hợp người lành mang gen thì gần như ít ảnh hưởng tới sức khỏe và cuộc sống.Tuy nhiên, việc kết luận một cá thể có mang gen bệnh hay không cần dựa vào khám lâm sàng, các xét nghiệm hỗ trợ và kinh nghiệm của bác sĩ chuyên khoa.Ngoài ra, gen liên quan đến bệnh cường giáp, vợ chồng bạn cần được bác sỹ khảo sát thêm về tiền sử bệnh trước khi đưa ra được câu trả lời về mức độ di truyền đến con. Bạn nên mang tất cả các kết quả xét nghiệm công thức máu, điện di huyết sắc tố và xét nghiệm gen để được bác sĩ tư vấn di truyền khám và hỗ trợ.",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/me-mang-gen-thalassemia-bo-bi-cuong-giap-co-di-truyen-qua-con-khong/
4052,Bảng tham chiếu có phải tiêu chuẩn bắt buộc để lưu trữ máu cuống rốn không?,“KHÔNG”. Bảng tham chiếu được hiệp hội thực phẩm và dược phẩm Hoa Kỳ (FDA) đưa ra là một bảng tham khảo chất lượng mẫu máu cuống rốn tại thời điểm thu thập của các ngân hàng máu cuống rốn cộng đồng. Việc mẫu máu cuống rốn có lưu được hay không sẽ được bác sĩ gửi thông tin trực tiếp tới gia đình trong từng trường hợp cụ thể,https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/bang-tham-chieu-co-phai-tieu-chuan-bat-buoc-de-luu-tru-mau-cuong-ron-khong/
4053,Có nên uống thuốc bắc chữa bệnh viêm cầu thận ở người tiểu đường tuýp 2 không?,"Uống thuốc bắc không rõ nguồn gốc và không có kê toa của bác sĩ Y học cổ truyền là không được ủng hộ trong điều trị tất cả các loại bệnh nói chung và bệnh thận nói riêng. Mẹ em đang thể hiện không dung nạp với thuốc bắc. Mẹ em nên ngưng thuốc và khám chuyên khoa Thận nội để được tư vấn chính xác. Đái tháo đường type 2 có biến chứng lên mạch máu toàn thân, trong đó có mạch máu thận, gây tiểu đạm lượng tăng dần. Một số trường hợp là mắc bệnh viêm cầu thận do nguyên nhân khác trên bệnh nhân có đái tháo đường. Do đó để phân biệt và điều trị cụ thể em cần đưa mẹ đi khám và kiên trì điều trị, vì bệnh mạn tính không thể điều trị dứt điểm mà chỉ là giúp ổn định tốt nhất có thể bạn nhé.",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/co-nen-uong-thuoc-bac-chua-benh-viem-cau-o-nguoi-tieu-duong-tuyp-2-khong/
4054,"Nguyên nhân, cách điều trị tiểu ra máu và có cảm giác khó chịu?","Theo thông tin bạn cung cấp thì khả năng bạn bị viêm bàng quang cấp chảy máu. Ngoài ra còn nhiều nguyên nhân khác gây triệu chứng tương tự như trên. Bạn phải đi khám ngay chuyên khoa Thận tiết niệu làm các xét nghiệm như nước tiểu, công thức máu, siêu âm ổ bụng để chẩn đoán bệnh kịp thời và tư vấn hướng điều trị",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/nguyen-nhan-cach-dieu-tri-tieu-ra-mau-va-co-cam-giac-kho-chiu/
4055,Làm thế nào để mắt cận không tăng độ nữa?,"Bạn bị cận thị ở tuổi 16 thì chỉ có 2 phương pháp đó là mang kính gọng hoặc mang kính áp tròng. Bạn muốn mắt khỏi tăng độ thì bạn có thể mang kính áp tròng ban đêm (Ortho-K).Có nhiều phương pháp giúp hạn chế tăng độ cận như: Đeo kính đúng số đo.Điều tiết chế độ nghỉ ngơi, làm việc: Sau mỗi 45 phút làm việc với máy tính cần cho mắt nghỉ ngơi 5 phút.Chế độ dinh dưỡng tốt.Khi ra ngoài trời nên đeo kính mát.Thường xuyên đi khám mắt định kỳ 6 tháng/lần.Bạn có thể đến thăm khám bác sĩ chuyên khoa Mắt để được thăm khám và điều trị thích hợp.",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/lam-nao-de-mat-can-khong-tang-do-nua/
4056,Đau đầu do không ngủ trưa có cần tiêm thuốc bổ não không?,"Một giấc ngủ trưa đúng, đủ và khoa học sẽ rất có lợi cho sức khỏe, giúp loại bỏ cảm giác buồn ngủ và tinh thần sẽ thoải mái cho cả buổi chiều làm việc. Ngoài ra, việc ngủ trưa còn giúp cải thiện được trí nhớ, tăng cường sự tập trung và óc sáng tạo, đặc biệt cân bằng lại não bộ và giảm stress. Vì vậy, trưa bạn không ngủ thường bị đau đầu là điều bình thường. Tốt nhất nên sắp xếp có giấc ngủ trưa ngắn khoảng 30 phút để não bộ giảm stress. Thực ra, không có thuốc bổ não nào để giúp cho người đau đầu do không ngủ trưa. Vì đây là hiện tượng sinh lý não bộ mệt mỏi cần sự nghỉ ngơi, giảm stress. Còn khi đau đầu thì có thể dùng thuốc giảm đau thông thường (Paracetamol), massage da đầu, thư giãn. Phương pháp điều trị giúp cải thiện tượng đau đầu do không ngủ trưa: Nghỉ ngơi, thư giãn, tránh căng thẳng, làm việc cần có thời gian nghỉ không nên kéo dài nhiều giờ liên tục.",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/dau-dau-do-khong-ngu-trua-co-can-tiem-thuoc-bo-nao-khong/
4057,"Em bị bệnh tim bẩm sinh, tứ chứng fallos, situs solitus và em từng bị sốc phản vệ với một loại thuốc. Em chích thuốc này sau một lần mổ. Em có chích vaccine Covid-19 được không, loại nào là tốt và phù hợp với em? Nếu tiêm thì có ảnh hưởng gì không ạ?","Theo hướng dẫn của Bộ Y tế, mà mới đây nhất là quyết định 2995, Bộ Y tế đã quy định người mắc bệnh lý bẩm sinh, bệnh mạn tính ổn định ít nhất 3 tháng có thể tiêm vaccine Covid-19 tại bệnh viện. Trường hợp bạn phản vệ với Vemcomycin nếu mức độ nhẹ bạn có thể tiêm vaccine Covid-19 tại bệnh viện còn phản vệ độ 2 trở lên sẽ không tiêm được. Bạn cần kiểm tra lại tình trạng bệnh lý của mình và cung cấp đầy đủ thông tin về tiền sử dị ứng, bệnh lí của mình cho bác sĩ khám sàng lọc để quyết định tiêm chủng và tư vấn theo dõi các phản ứng sau tiêm cụ thể.",https://vnexpress.net/tu-van-tiem-vaccine-covid-19-an-toan-hieu-qua-p26
